judge,signal,condition,threshold,n,n_accepted,n_escalated,accepted_share,slip_through,error_among_accepted,kappa_among_accepted
Qwen2.5-7B,p_correct_bayesian,clean,0.53,1819,1357,462,0.7460142935678944,0.42403628117913833,0.13780397936624908,0.7240649258997882
Qwen2.5-7B,p_correct_bayesian,clean,0.54,1819,1348,471,0.7410665200659703,0.41043083900226757,0.13427299703264095,0.7311604742386179
Qwen2.5-7B,p_correct_bayesian,clean,0.55,1819,1346,473,0.7399670148433205,0.41043083900226757,0.13447251114413075,0.7307601346497714
Qwen2.5-7B,p_correct_bayesian,clean,0.56,1819,1344,475,0.7388675096206707,0.40816326530612246,0.13392857142857142,0.7318299017640787
Qwen2.5-7B,p_correct_bayesian,clean,0.57,1819,1343,476,0.7383177570093458,0.40589569160997735,0.1332836932241251,0.7331167007306076
Qwen2.5-7B,p_correct_bayesian,clean,0.58,1819,1341,478,0.737218251786696,0.4036281179138322,0.13273676360924683,0.7342289680604454
Qwen2.5-7B,p_correct_bayesian,clean,0.59,1819,1332,487,0.7322704782847719,0.4013605442176871,0.13288288288288289,0.7339907480537065
Qwen2.5-7B,p_correct_bayesian,clean,0.6,1819,1326,493,0.7289719626168224,0.3945578231292517,0.13122171945701358,0.7373659647125783
Qwen2.5-7B,p_correct_bayesian,clean,0.61,1819,1311,508,0.7207256734469488,0.37188208616780044,0.12509534706331046,0.7496862404504165
Qwen2.5-7B,p_correct_bayesian,clean,0.62,1819,1295,524,0.7119296316657504,0.36054421768707484,0.12277992277992278,0.7544485004311059
Qwen2.5-7B,p_correct_bayesian,clean,0.63,1819,1291,528,0.7097306212204508,0.35374149659863946,0.12083656080557707,0.7583186129564918
Qwen2.5-7B,p_correct_bayesian,clean,0.64,1819,1290,529,0.7091808686091259,0.35147392290249435,0.12015503875968993,0.7596737476472186
Qwen2.5-7B,p_correct_bayesian,clean,0.65,1819,1289,530,0.708631115997801,0.35147392290249435,0.12024825446082234,0.7594787371715774
Qwen2.5-7B,p_correct_bayesian,clean,0.66,1819,1287,532,0.7075316107751511,0.35147392290249435,0.12043512043512043,0.759121760728944
Qwen2.5-7B,p_correct_bayesian,clean,0.67,1819,1280,539,0.7036833424958768,0.35147392290249435,0.12109375,0.7577959430820467
Qwen2.5-7B,p_correct_bayesian,clean,0.68,1819,1267,552,0.6965365585486532,0.34467120181405897,0.11996842936069456,0.7600719594754534
Qwen2.5-7B,p_correct_bayesian,clean,0.69,1819,1257,562,0.6910390324354041,0.3356009070294785,0.1177406523468576,0.7645096038704091
Qwen2.5-7B,p_correct_bayesian,clean,0.7,1819,1248,571,0.6860912589334799,0.3242630385487528,0.11458333333333333,0.7707650413605301
Qwen2.5-7B,p_correct_bayesian,clean,0.71,1819,1244,575,0.6838922484881803,0.31519274376417233,0.11173633440514469,0.7764603069540396
Qwen2.5-7B,p_correct_bayesian,clean,0.72,1819,1239,580,0.6811434854315558,0.3129251700680272,0.11138014527845036,0.777198345621291
Qwen2.5-7B,p_correct_bayesian,clean,0.73,1819,1234,585,0.6783947223749313,0.31065759637188206,0.11102106969205834,0.7779263598985905
Qwen2.5-7B,p_correct_bayesian,clean,0.74,1819,1222,597,0.6717976910390324,0.31065759637188206,0.11211129296235679,0.7757918279339485
Qwen2.5-7B,p_correct_bayesian,clean,0.75,1819,1202,617,0.6608026388125343,0.29705215419501135,0.10898502495840266,0.7820552924208911
Qwen2.5-7B,p_correct_bayesian,clean,0.76,1819,1173,646,0.6448598130841121,0.2857142857142857,0.10741687979539642,0.7851729541008102
Qwen2.5-7B,p_correct_bayesian,clean,0.77,1819,1165,654,0.640461792193513,0.2789115646258503,0.1055793991416309,0.7888482026420682
Qwen2.5-7B,p_correct_bayesian,clean,0.78,1819,1160,659,0.6377130291368884,0.2743764172335601,0.10431034482758621,0.7913793103448277
Qwen2.5-7B,p_correct_bayesian,clean,0.79,1819,1160,659,0.6377130291368884,0.2743764172335601,0.10431034482758621,0.7913793103448277
Qwen2.5-7B,p_correct_bayesian,clean,0.8,1819,1158,661,0.6366135239142386,0.2743764172335601,0.10449050086355786,0.7910189982728844
Qwen2.5-7B,p_correct_bayesian,clean,0.81,1819,1098,721,0.6036283672347443,0.23582766439909297,0.0947176684881603,0.8105646630236794
Qwen2.5-7B,p_correct_bayesian,clean,0.82,1819,1070,749,0.5882352941176471,0.22675736961451248,0.09345794392523364,0.8131213279214201
Qwen2.5-7B,p_correct_bayesian,clean,0.83,1819,1055,764,0.5799890049477735,0.2108843537414966,0.0881516587677725,0.8237133129104416
Qwen2.5-7B,p_correct_bayesian,clean,0.84,1819,1039,780,0.5711929631665751,0.2018140589569161,0.08565928777670838,0.8286504726097582
Qwen2.5-7B,p_correct_bayesian,clean,0.85,1819,1038,781,0.5706432105552501,0.2018140589569161,0.08574181117533719,0.8284781712656099
Qwen2.5-7B,p_correct_bayesian,clean,0.86,1819,1018,801,0.559648158328752,0.2018140589569161,0.08742632612966601,0.8251675922674065
Qwen2.5-7B,p_correct_bayesian,clean,0.87,1819,952,867,0.5233644859813084,0.17006802721088435,0.07878151260504201,0.842462005542513
Qwen2.5-7B,p_correct_bayesian,clean,0.88,1819,897,922,0.4931280923584387,0.14058956916099774,0.06911928651059086,0.8617227592791503
Qwen2.5-7B,p_correct_bayesian,clean,0.89,1819,896,923,0.4925783397471138,0.1383219954648526,0.06808035714285714,0.8637985686090789
Qwen2.5-7B,p_correct_bayesian,clean,0.9,1819,892,927,0.49037932930181416,0.1360544217687075,0.06726457399103139,0.8654336446060314
Qwen2.5-7B,p_correct_bayesian,clean,0.91,1819,270,1549,0.14843320505772403,0.034013605442176874,0.05555555555555555,0.8874186912770333
Qwen2.5-7B,p_correct_bayesian,clean,0.92,1819,267,1552,0.14678394722374932,0.031746031746031744,0.052434456928838954,0.8935285405035889
Qwen2.5-7B,p_correct_bayesian,clean,0.93,1819,234,1585,0.12864211105002749,0.031746031746031744,0.05982905982905983,0.8786396977106024
Qwen2.5-7B,p_correct_bayesian,clean,0.94,1819,0,1819,0.0,0.0,,
Qwen2.5-7B,p_correct_bayesian,clean,0.95,1819,0,1819,0.0,0.0,,
Qwen2.5-7B,p_correct_bayesian,clean,0.96,1819,0,1819,0.0,0.0,,
Qwen2.5-7B,p_correct_bayesian,clean,0.97,1819,0,1819,0.0,0.0,,
Qwen2.5-7B,p_correct_bayesian,clean,0.98,1819,0,1819,0.0,0.0,,
Qwen2.5-7B,p_correct_bayesian,clean,0.99,1819,0,1819,0.0,0.0,,
Qwen2.5-7B,p_correct_logreg,clean,0.5,1819,1552,267,0.8532160527762507,0.6349206349206349,0.18041237113402062,0.6373880188515507
Qwen2.5-7B,p_correct_logreg,clean,0.51,1819,1541,278,0.8471687740516768,0.6213151927437641,0.17780661907852044,0.6427068824581682
Qwen2.5-7B,p_correct_logreg,clean,0.52,1819,1478,341,0.8125343595382079,0.5827664399092971,0.17388362652232747,0.6514873759755428
Qwen2.5-7B,p_correct_logreg,clean,0.53,1819,1365,454,0.7504123144584937,0.4308390022675737,0.1391941391941392,0.7212321463888627
Qwen2.5-7B,p_correct_logreg,clean,0.54,1819,1348,471,0.7410665200659703,0.41043083900226757,0.13427299703264095,0.7311604742386179
Qwen2.5-7B,p_correct_logreg,clean,0.55,1819,1346,473,0.7399670148433205,0.41043083900226757,0.13447251114413075,0.7307601346497714
Qwen2.5-7B,p_correct_logreg,clean,0.56,1819,1345,474,0.7394172622319956,0.41043083900226757,0.13457249070631971,0.7305453511062312
Qwen2.5-7B,p_correct_logreg,clean,0.57,1819,1342,477,0.7377680043980209,0.40589569160997735,0.13338301043219075,0.7329397769847357
Qwen2.5-7B,p_correct_logreg,clean,0.58,1819,1341,478,0.737218251786696,0.40589569160997735,0.13348247576435496,0.7327260519696559
Qwen2.5-7B,p_correct_logreg,clean,0.59,1819,1334,485,0.7333699835074217,0.4036281179138322,0.13343328335832083,0.7329070981210856
Qwen2.5-7B,p_correct_logreg,clean,0.6,1819,1325,494,0.7284222100054976,0.3922902494331066,0.13056603773584904,0.7386727803574502
Qwen2.5-7B,p_correct_logreg,clean,0.61,1819,1313,506,0.7218251786695987,0.37188208616780044,0.12490479817212491,0.7500446904288193
Qwen2.5-7B,p_correct_logreg,clean,0.62,1819,1298,521,0.7135788894997251,0.36507936507936506,0.12403697996918336,0.751909547858006
Qwen2.5-7B,p_correct_logreg,clean,0.63,1819,1292,527,0.7102803738317757,0.35600907029478457,0.12151702786377709,0.7569659442724459
Qwen2.5-7B,p_correct_logreg,clean,0.64,1819,1291,528,0.7097306212204508,0.35374149659863946,0.12083656080557707,0.7583186129564918
Qwen2.5-7B,p_correct_logreg,clean,0.65,1819,1290,529,0.7091808686091259,0.35374149659863946,0.12093023255813953,0.7581226742564833
Qwen2.5-7B,p_correct_logreg,clean,0.66,1819,1288,531,0.7080813633864761,0.35374149659863946,0.12111801242236025,0.7577639751552796
Qwen2.5-7B,p_correct_logreg,clean,0.67,1819,1283,536,0.7053326003298516,0.35147392290249435,0.12081060015588464,0.7583871661444368
Qwen2.5-7B,p_correct_logreg,clean,0.68,1819,1270,549,0.6981858163826278,0.3469387755102041,0.1204724409448819,0.759089770706923
Qwen2.5-7B,p_correct_logreg,clean,0.69,1819,1260,559,0.6926882902693787,0.3356009070294785,0.11746031746031746,0.765079365079365
Qwen2.5-7B,p_correct_logreg,clean,0.7,1819,1249,570,0.6866410115448048,0.32653061224489793,0.11529223378702963,0.7693544705396554
Qwen2.5-7B,p_correct_logreg,clean,0.71,1819,1245,574,0.6844420010995053,0.3197278911564626,0.11325301204819277,0.7734356547967057
Qwen2.5-7B,p_correct_logreg,clean,0.72,1819,1241,578,0.6822429906542056,0.31746031746031744,0.11281224818694602,0.7743337429113987
Qwen2.5-7B,p_correct_logreg,clean,0.73,1819,1237,582,0.680043980208906,0.31065759637188206,0.11075181891673404,0.77845654666271
Qwen2.5-7B,p_correct_logreg,clean,0.74,1819,1228,591,0.6750962067069819,0.31065759637188206,0.11156351791530944,0.776857574873332
Qwen2.5-7B,p_correct_logreg,clean,0.75,1819,1209,610,0.6646509070918087,0.30158730158730157,0.11000827129859388,0.7799908327803355
Qwen2.5-7B,p_correct_logreg,clean,0.76,1819,1176,643,0.6465090709180868,0.2857142857142857,0.10714285714285714,0.7857142857142858
Qwen2.5-7B,p_correct_logreg,clean,0.77,1819,1167,652,0.6415612974161627,0.2789115646258503,0.10539845758354756,0.7892100498262029
Qwen2.5-7B,p_correct_logreg,clean,0.78,1819,1162,657,0.6388125343595382,0.2766439909297052,0.10499139414802065,0.7900315180814257
Qwen2.5-7B,p_correct_logreg,clean,0.79,1819,1160,659,0.6377130291368884,0.2743764172335601,0.10431034482758621,0.7913793103448277
Qwen2.5-7B,p_correct_logreg,clean,0.8,1819,1158,661,0.6366135239142386,0.2743764172335601,0.10449050086355786,0.7910189982728844
Qwen2.5-7B,p_correct_logreg,clean,0.81,1819,1109,710,0.6096756459593183,0.24489795918367346,0.09738503155996393,0.8052475138049678
Qwen2.5-7B,p_correct_logreg,clean,0.82,1819,1070,749,0.5882352941176471,0.2222222222222222,0.09158878504672897,0.8168684967009784
Qwen2.5-7B,p_correct_logreg,clean,0.83,1819,1060,759,0.582737768004398,0.21541950113378686,0.08962264150943396,0.8207891683336062
Qwen2.5-7B,p_correct_logreg,clean,0.84,1819,1040,779,0.5717427157778999,0.2018140589569161,0.08557692307692308,0.8288081674927869
Qwen2.5-7B,p_correct_logreg,clean,0.85,1819,1039,780,0.5711929631665751,0.2018140589569161,0.08565928777670838,0.8286504726097582
Qwen2.5-7B,p_correct_logreg,clean,0.86,1819,1019,800,0.560197910940077,0.2018140589569161,0.0873405299313052,0.825343329744845
Qwen2.5-7B,p_correct_logreg,clean,0.87,1819,989,830,0.5437053326003298,0.19047619047619047,0.08493427704752275,0.8301833568406206
Qwen2.5-7B,p_correct_logreg,clean,0.88,1819,897,922,0.4931280923584387,0.14058956916099774,0.06911928651059086,0.8617227592791503
Qwen2.5-7B,p_correct_logreg,clean,0.89,1819,896,923,0.4925783397471138,0.1383219954648526,0.06808035714285714,0.8637985686090789
Qwen2.5-7B,p_correct_logreg,clean,0.9,1819,894,925,0.491478834524464,0.1383219954648526,0.06823266219239374,0.8634936845741404
Qwen2.5-7B,p_correct_logreg,clean,0.91,1819,291,1528,0.159978009895547,0.036281179138321996,0.054982817869415807,0.8890847586831196
Qwen2.5-7B,p_correct_logreg,clean,0.92,1819,267,1552,0.14678394722374932,0.031746031746031744,0.052434456928838954,0.8935285405035889
Qwen2.5-7B,p_correct_logreg,clean,0.93,1819,236,1583,0.1297416162726773,0.031746031746031744,0.059322033898305086,0.879697057966793
Qwen2.5-7B,p_correct_logreg,clean,0.94,1819,0,1819,0.0,0.0,,
Qwen2.5-7B,p_correct_logreg,clean,0.95,1819,0,1819,0.0,0.0,,
Qwen2.5-7B,p_correct_logreg,clean,0.96,1819,0,1819,0.0,0.0,,
Qwen2.5-7B,p_correct_logreg,clean,0.97,1819,0,1819,0.0,0.0,,
Qwen2.5-7B,p_correct_logreg,clean,0.98,1819,0,1819,0.0,0.0,,
Qwen2.5-7B,p_correct_logreg,clean,0.99,1819,0,1819,0.0,0.0,,
kev-8b,conf_kev,clean,0.5,1836,1836,0,1.0,1.0,0.23093681917211328,0.5383476767465913
kev-8b,conf_kev,clean,0.51,1836,1834,2,0.9989106753812637,1.0,0.2311886586695747,0.5378447223500017
kev-8b,conf_kev,clean,0.52,1836,1829,7,0.9961873638344226,0.9952830188679245,0.23072717331875342,0.5388234422464252
kev-8b,conf_kev,clean,0.53,1836,1818,18,0.9901960784313726,0.9764150943396226,0.22772277227722773,0.5444436374201046
kev-8b,conf_kev,clean,0.54,1836,1810,26,0.985838779956427,0.9669811320754716,0.2265193370165746,0.5467421750267826
kev-8b,conf_kev,clean,0.55,1836,1803,33,0.9820261437908496,0.9575471698113207,0.22518025513033832,0.5492561061364932
kev-8b,conf_kev,clean,0.56,1836,1798,38,0.9793028322440087,0.9528301886792453,0.22469410456062291,0.5500634278805178
kev-8b,conf_kev,clean,0.57,1836,1788,48,0.9738562091503268,0.9386792452830188,0.2225950782997763,0.5538200518393956
kev-8b,conf_kev,clean,0.58,1836,1776,60,0.9673202614379085,0.9268867924528302,0.22128378378378377,0.5560881046509852
kev-8b,conf_kev,clean,0.59,1836,1769,67,0.9635076252723311,0.9198113207547169,0.22046353872244207,0.5574447503534489
kev-8b,conf_kev,clean,0.6,1836,1759,77,0.9580610021786492,0.9033018867924528,0.21773735076748152,0.5630114141641493
kev-8b,conf_kev,clean,0.61,1836,1756,80,0.9564270152505446,0.8985849056603774,0.21697038724373577,0.5646054327029455
kev-8b,conf_kev,clean,0.62,1836,1748,88,0.9520697167755992,0.8891509433962265,0.21567505720823799,0.5674164826479786
kev-8b,conf_kev,clean,0.63,1836,1740,96,0.9477124183006536,0.8797169811320755,0.21436781609195402,0.5700521751112265
kev-8b,conf_kev,clean,0.64,1836,1727,109,0.940631808278867,0.8702830188679245,0.2136653155761436,0.5715138682784184
kev-8b,conf_kev,clean,0.65,1836,1719,117,0.9362745098039216,0.8584905660377359,0.21175101803374055,0.5752449559506952
kev-8b,conf_kev,clean,0.66,1836,1711,125,0.931917211328976,0.8466981132075472,0.20981881940385738,0.5789997827313209
kev-8b,conf_kev,clean,0.67,1836,1704,132,0.9281045751633987,0.8419811320754716,0.20950704225352113,0.5796865931514801
kev-8b,conf_kev,clean,0.68,1836,1689,147,0.9199346405228758,0.8301886792452831,0.20840734162226168,0.5816158929212321
kev-8b,conf_kev,clean,0.69,1836,1682,154,0.9161220043572985,0.8254716981132075,0.2080856123662307,0.5820702678527059
kev-8b,conf_kev,clean,0.7,1836,1667,169,0.9079520697167756,0.8066037735849056,0.20515896820635873,0.5876782392608043
kev-8b,conf_kev,clean,0.71,1836,1655,181,0.9014161220043573,0.7900943396226415,0.20241691842900303,0.5930512076159998
kev-8b,conf_kev,clean,0.72,1836,1643,193,0.894880174291939,0.7759433962264151,0.20024345709068778,0.5969517137196741
kev-8b,conf_kev,clean,0.73,1836,1631,205,0.8883442265795207,0.7617924528301887,0.19803801348865727,0.6012578083193371
kev-8b,conf_kev,clean,0.74,1836,1616,220,0.8801742919389978,0.75,0.1967821782178218,0.603467407022163
kev-8b,conf_kev,clean,0.75,1836,1602,234,0.8725490196078431,0.7334905660377359,0.1941323345817728,0.6083289702698496
kev-8b,conf_kev,clean,0.76,1836,1582,254,0.8616557734204793,0.7075471698113207,0.18963337547408343,0.6170288995511831
kev-8b,conf_kev,clean,0.77,1836,1569,267,0.8545751633986928,0.6957547169811321,0.1880178457616316,0.6204579055997126
kev-8b,conf_kev,clean,0.78,1836,1556,280,0.8474945533769063,0.6933962264150944,0.18894601542416453,0.6184365929336403
kev-8b,conf_kev,clean,0.79,1836,1544,292,0.840958605664488,0.6792452830188679,0.18652849740932642,0.623166347746059
kev-8b,conf_kev,clean,0.8,1836,1530,306,0.8333333333333334,0.6533018867924528,0.18104575163398692,0.6339681305868635
kev-8b,conf_kev,clean,0.81,1836,1515,321,0.8251633986928104,0.6391509433962265,0.1788778877887789,0.6387038694365464
kev-8b,conf_kev,clean,0.82,1836,1502,334,0.818082788671024,0.6320754716981132,0.17842876165113183,0.6396766062272635
kev-8b,conf_kev,clean,0.83,1836,1479,357,0.8055555555555556,0.6179245283018868,0.17714672075726842,0.6417230666814601
kev-8b,conf_kev,clean,0.84,1836,1465,371,0.7979302832244008,0.5990566037735849,0.17337883959044367,0.6486923322388111
kev-8b,conf_kev,clean,0.85,1836,1450,386,0.789760348583878,0.5919811320754716,0.17310344827586208,0.6489578209246023
kev-8b,conf_kev,clean,0.86,1836,1438,398,0.7832244008714597,0.5825471698113207,0.1717663421418637,0.6519388125079619
kev-8b,conf_kev,clean,0.87,1836,1427,409,0.7772331154684096,0.5731132075471698,0.1702873160476524,0.654791403060437
kev-8b,conf_kev,clean,0.88,1836,1400,436,0.7625272331154684,0.5518867924528302,0.16714285714285715,0.6609923940601231
kev-8b,conf_kev,clean,0.89,1836,1377,459,0.75,0.5400943396226415,0.16630355846042122,0.6617567713970354
kev-8b,conf_kev,clean,0.9,1836,1350,486,0.7352941176470589,0.5188679245283019,0.16296296296296298,0.6680125015090341
kev-8b,conf_kev,clean,0.91,1836,1323,513,0.7205882352941176,0.5,0.1602418745275888,0.6722431007404083
kev-8b,conf_kev,clean,0.92,1836,1297,539,0.7064270152505446,0.4834905660377358,0.15805705474171164,0.67644327946096
kev-8b,conf_kev,clean,0.93,1836,1262,574,0.6873638344226579,0.4669811320754717,0.15689381933438987,0.6775643771839724
kev-8b,conf_kev,clean,0.94,1836,1220,616,0.664488017429194,0.4528301886792453,0.15737704918032788,0.6760515463062076
kev-8b,conf_kev,clean,0.95,1836,1169,667,0.6367102396514162,0.42452830188679247,0.15397775876817793,0.6808307319870041
kev-8b,conf_kev,clean,0.96,1836,1110,726,0.6045751633986928,0.3891509433962264,0.14864864864864866,0.6903289293479914
kev-8b,conf_kev,clean,0.97,1836,1043,793,0.568082788671024,0.33490566037735847,0.1361457334611697,0.713144092286
kev-8b,conf_kev,clean,0.98,1836,948,888,0.5163398692810458,0.2830188679245283,0.12658227848101267,0.7286583184257602
kev-8b,conf_kev,clean,0.99,1836,820,1016,0.4466230936819172,0.22877358490566038,0.11829268292682926,0.7391720664235684
kev-8b,conf_kev,verbose,0.5,1784,1784,0,1.0,1.0,0.25112107623318386,0.49886886339581765
kev-8b,conf_kev,verbose,0.51,1784,1778,6,0.9966367713004485,0.9910714285714286,0.24971878515185603,0.5013044900991412
kev-8b,conf_kev,verbose,0.52,1784,1766,18,0.9899103139013453,0.9776785714285714,0.2480181200453001,0.5041500957714409
kev-8b,conf_kev,verbose,0.53,1784,1752,32,0.9820627802690582,0.9598214285714286,0.2454337899543379,0.5087585681645088
kev-8b,conf_kev,verbose,0.54,1784,1746,38,0.9786995515695067,0.9553571428571429,0.24513172966781213,0.5097365406643757
kev-8b,conf_kev,verbose,0.55,1784,1740,44,0.9753363228699552,0.9464285714285714,0.24367816091954023,0.5120809177450013
kev-8b,conf_kev,verbose,0.56,1784,1732,52,0.9708520179372198,0.9352678571428571,0.24191685912240185,0.515600469909756
kev-8b,conf_kev,verbose,0.57,1784,1727,57,0.9680493273542601,0.9330357142857143,0.24203821656050956,0.5150616613843483
kev-8b,conf_kev,verbose,0.58,1784,1715,69,0.9613228699551569,0.9196428571428571,0.2402332361516035,0.518461978818815
kev-8b,conf_kev,verbose,0.59,1784,1705,79,0.9557174887892377,0.9040178571428571,0.2375366568914956,0.5234685814645996
kev-8b,conf_kev,verbose,0.6,1784,1698,86,0.9517937219730942,0.8973214285714286,0.23674911660777384,0.5251413592751719
kev-8b,conf_kev,verbose,0.61,1784,1689,95,0.9467488789237668,0.8883928571428571,0.23564239194789816,0.5272560792934813
kev-8b,conf_kev,verbose,0.62,1784,1674,110,0.9383408071748879,0.8638392857142857,0.23118279569892472,0.535318192968639
kev-8b,conf_kev,verbose,0.63,1784,1665,119,0.9332959641255605,0.8549107142857143,0.23003003003003003,0.5367248507620453
kev-8b,conf_kev,verbose,0.64,1784,1656,128,0.9282511210762332,0.8504464285714286,0.23007246376811594,0.5362878687657097
kev-8b,conf_kev,verbose,0.65,1784,1646,138,0.922645739910314,0.8370535714285714,0.2278250303766707,0.5401871581666784
kev-8b,conf_kev,verbose,0.66,1784,1635,149,0.9164798206278026,0.828125,0.22691131498470948,0.5410552358902772
kev-8b,conf_kev,verbose,0.67,1784,1626,158,0.9114349775784754,0.8191964285714286,0.22570725707257072,0.5429120740235766
kev-8b,conf_kev,verbose,0.68,1784,1616,168,0.905829596412556,0.8058035714285714,0.2233910891089109,0.5471625469234661
kev-8b,conf_kev,verbose,0.69,1784,1604,180,0.899103139013453,0.796875,0.22256857855361595,0.5484647289816902
kev-8b,conf_kev,verbose,0.7,1784,1596,188,0.8946188340807175,0.7901785714285714,0.22180451127819548,0.5495515319668015
kev-8b,conf_kev,verbose,0.71,1784,1590,194,0.8912556053811659,0.7834821428571429,0.22075471698113208,0.5518422096558415
kev-8b,conf_kev,verbose,0.72,1784,1579,205,0.8850896860986547,0.7767857142857143,0.22039265357821405,0.5519610449121767
kev-8b,conf_kev,verbose,0.73,1784,1570,214,0.8800448430493274,0.7700892857142857,0.2197452229299363,0.5529088780996751
kev-8b,conf_kev,verbose,0.74,1784,1561,223,0.875,0.7611607142857143,0.21844971172325434,0.5556296681545768
kev-8b,conf_kev,verbose,0.75,1784,1551,233,0.8693946188340808,0.75,0.21663442940038685,0.5583922554928108
kev-8b,conf_kev,verbose,0.76,1784,1541,243,0.8637892376681614,0.7321428571428571,0.21284879948085658,0.5660593448066855
kev-8b,conf_kev,verbose,0.77,1784,1532,252,0.8587443946188341,0.7232142857142857,0.21148825065274152,0.5684289418176192
kev-8b,conf_kev,verbose,0.78,1784,1514,270,0.8486547085201793,0.7142857142857143,0.21136063408190225,0.5674625565134169
kev-8b,conf_kev,verbose,0.79,1784,1500,284,0.8408071748878924,0.7008928571428571,0.20933333333333334,0.5714246717440559
kev-8b,conf_kev,verbose,0.8,1784,1485,299,0.8323991031390134,0.6964285714285714,0.2101010101010101,0.5684249354481741
kev-8b,conf_kev,verbose,0.81,1784,1467,317,0.8223094170403588,0.6852678571428571,0.2092706203135651,0.5692050310061725
kev-8b,conf_kev,verbose,0.82,1784,1449,335,0.8122197309417041,0.6674107142857143,0.20634920634920634,0.574603102910955
kev-8b,conf_kev,verbose,0.83,1784,1425,359,0.7987668161434978,0.640625,0.20140350877192983,0.5848327809275342
kev-8b,conf_kev,verbose,0.84,1784,1409,375,0.7897982062780269,0.6339285714285714,0.20156139105748758,0.5839716878342524
kev-8b,conf_kev,verbose,0.85,1784,1393,391,0.780829596412556,0.6183035714285714,0.19885139985642497,0.5890142054199371
kev-8b,conf_kev,verbose,0.86,1784,1373,411,0.7696188340807175,0.6049107142857143,0.19737800436999273,0.5912554775476844
kev-8b,conf_kev,verbose,0.87,1784,1351,433,0.7572869955156951,0.5915178571428571,0.19615099925980756,0.5929145076689193
kev-8b,conf_kev,verbose,0.88,1784,1329,455,0.7449551569506726,0.5736607142857143,0.19337848006019565,0.5974307930031011
kev-8b,conf_kev,verbose,0.89,1784,1302,482,0.7298206278026906,0.5535714285714286,0.19047619047619047,0.600508742149881
kev-8b,conf_kev,verbose,0.9,1784,1281,503,0.7180493273542601,0.5401785714285714,0.18891491022638562,0.6023474178403756
kev-8b,conf_kev,verbose,0.91,1784,1244,540,0.6973094170403588,0.49776785714285715,0.17926045016077172,0.6188578871296596
kev-8b,conf_kev,verbose,0.92,1784,1224,560,0.6860986547085202,0.48660714285714285,0.1781045751633987,0.6196601298245914
kev-8b,conf_kev,verbose,0.93,1784,1182,602,0.6625560538116592,0.4575892857142857,0.17343485617597293,0.6260775097141764
kev-8b,conf_kev,verbose,0.94,1784,1149,635,0.6440582959641256,0.43526785714285715,0.16971279373368145,0.6311639353707622
kev-8b,conf_kev,verbose,0.95,1784,1108,676,0.6210762331838565,0.41517857142857145,0.16787003610108303,0.6327726300784033
kev-8b,conf_kev,verbose,0.96,1784,1048,736,0.5874439461883408,0.38169642857142855,0.16316793893129772,0.6363208351259427
kev-8b,conf_kev,verbose,0.97,1784,976,808,0.547085201793722,0.3482142857142857,0.1598360655737705,0.6347165176000921
kev-8b,conf_kev,verbose,0.98,1784,900,884,0.5044843049327354,0.29910714285714285,0.14888888888888888,0.6511567364931707
kev-8b,conf_kev,verbose,0.99,1784,786,998,0.4405829596412556,0.234375,0.13358778625954199,0.6715851300050141
kev-8b,conf_kev_bpe_prob,clean,0.5,1836,1619,217,0.8818082788671024,0.6650943396226415,0.17418159357628166,0.6500580990719479
kev-8b,conf_kev_bpe_prob,clean,0.51,1836,1589,247,0.8654684095860566,0.6320754716981132,0.16865953429830083,0.6614019966732713
kev-8b,conf_kev_bpe_prob,clean,0.52,1836,1559,277,0.849128540305011,0.6084905660377359,0.16549069916613213,0.6679720325901224
kev-8b,conf_kev_bpe_prob,clean,0.53,1836,1550,286,0.8442265795206971,0.5943396226415094,0.1625806451612903,0.6738520527447863
kev-8b,conf_kev_bpe_prob,clean,0.54,1836,1538,298,0.8376906318082789,0.5872641509433962,0.16189856957087126,0.6752968827103446
kev-8b,conf_kev_bpe_prob,clean,0.55,1836,1529,307,0.8327886710239651,0.5801886792452831,0.16088947024198821,0.6774007074071915
kev-8b,conf_kev_bpe_prob,clean,0.56,1836,1512,324,0.8235294117647058,0.5660377358490566,0.15873015873015872,0.681804789763879
kev-8b,conf_kev_bpe_prob,clean,0.57,1836,1498,338,0.8159041394335512,0.5495283018867925,0.15554072096128171,0.6881715050468413
kev-8b,conf_kev_bpe_prob,clean,0.58,1836,1497,339,0.815359477124183,0.5471698113207547,0.15497661990647962,0.6892896059489665
kev-8b,conf_kev_bpe_prob,clean,0.59,1836,1485,351,0.8088235294117647,0.5377358490566038,0.15353535353535352,0.6922151094400821
kev-8b,conf_kev_bpe_prob,clean,0.6,1836,1472,364,0.8017429193899782,0.5188679245283019,0.14945652173913043,0.7004299658839461
kev-8b,conf_kev_bpe_prob,clean,0.61,1836,1462,374,0.7962962962962963,0.5117924528301887,0.1484268125854993,0.7026009550396435
kev-8b,conf_kev_bpe_prob,clean,0.62,1836,1457,379,0.7935729847494554,0.5094339622641509,0.14824982841455045,0.7029819587531568
kev-8b,conf_kev_bpe_prob,clean,0.63,1836,1448,388,0.7886710239651417,0.49764150943396224,0.1457182320441989,0.7080979860129171
kev-8b,conf_kev_bpe_prob,clean,0.64,1836,1434,402,0.7810457516339869,0.4882075471698113,0.14435146443514643,0.7109766143024893
